table_name,ordinal_position,column_name,data_type,is_nullable
messages,4,word,text,NO
messages,5,read,boolean,NO
metrics,1,id,uuid,NO
metrics,2,user_id,text,YES
metrics,3,stories_analyzed,integer,YES
metrics,4,brand_tests_active,integer,YES
metrics,5,content_items,integer,YES
metrics,6,brand_score,real,YES
metrics,7,last_updated,timestamp with time zone,YES
metrics,8,created_at,timestamp with time zone,YES
migration_email_templates,1,id,uuid,NO
migration_email_templates,2,tenant_id,text,NO
migration_email_templates,3,template_name,text,NO
migration_email_templates,4,subject_template,text,NO
migration_email_templates,5,body_template,text,NO
migration_email_templates,6,is_default,boolean,YES
migration_email_templates,7,created_at,timestamp with time zone,YES
migration_email_templates,8,updated_at,timestamp with time zone,YES
migration_progress,1,tenant_id,text,YES
migration_progress,2,total_subscriptions,bigint,YES
migration_progress,3,not_started,bigint,YES
migration_progress,4,pending_contact,bigint,YES
migration_progress,5,contacted,bigint,YES
migration_progress,6,vendor_confirmed,bigint,YES
migration_progress,7,completed,bigint,YES
migration_progress,8,skipped,bigint,YES
migration_progress,9,done,bigint,YES
migration_progress,10,completion_rate,numeric,YES
migration_progress,11,avg_pending_priority,numeric,YES
migration_progress,12,high_priority,bigint,YES
migration_progress,13,medium_priority,bigint,YES
migration_progress,14,low_priority,bigint,YES
missing_receipts,1,id,uuid,YES
missing_receipts,2,transaction_date,date,YES
missing_receipts,3,vendor_name,text,YES
missing_receipts,4,description,text,YES
missing_receipts,5,amount,numeric,YES
missing_receipts,6,project_code,text,YES
missing_receipts,7,category,text,YES
missing_receipts,8,receipt_status,text,YES
missing_receipts,9,email_match_confidence,numeric,YES
missing_receipts,10,email_match_subject,text,YES
missing_receipts,11,deferred_until,date,YES
missing_receipts,12,notes,text,YES
missing_receipts,13,created_at,timestamp with time zone,YES
missing_subscriptions,1,id,uuid,YES
missing_subscriptions,2,tenant_id,text,YES
missing_subscriptions,3,vendor,text,YES
missing_subscriptions,4,amount,numeric,YES
missing_subscriptions,5,transaction_date,date,YES
missing_subscriptions,6,bank_account_name,text,YES
missing_subscriptions,7,description,text,YES
missing_subscriptions,8,transaction_count,bigint,YES
missing_subscriptions,9,avg_amount,numeric,YES
mmr_unspsc_categories,1,id,uuid,NO
mmr_unspsc_categories,2,unspsc_prefix,text,NO
mmr_unspsc_categories,3,description,text,NO
mmr_unspsc_categories,4,mmr_start_date,date,NO
mmr_unspsc_categories,5,exemption_subcategories,ARRAY,YES
mmr_unspsc_categories,6,created_at,timestamp with time zone,YES
money_flows,1,id,uuid,NO
money_flows,2,domain,text,NO
money_flows,3,source_type,text,NO
money_flows,4,source_name,text,NO
money_flows,5,destination_type,text,NO
money_flows,6,destination_name,text,NO
money_flows,7,amount,numeric,YES
money_flows,8,year,integer,YES
money_flows,9,flow_type,text,YES
money_flows,10,evidence_url,text,YES
money_flows,11,notes,text,YES
money_flows,12,created_at,timestamp with time zone,YES
mv_refresh_log,1,id,bigint,NO
mv_refresh_log,2,mv_name,text,NO
mv_refresh_log,3,started_at,timestamp with time zone,NO
mv_refresh_log,4,finished_at,timestamp with time zone,YES
mv_refresh_log,5,duration_ms,integer,YES
mv_refresh_log,6,status,text,NO
mv_refresh_log,7,used_concurrent,boolean,YES
mv_refresh_log,8,error_message,text,YES
mv_refresh_log,9,triggered_by,text,YES
name_aliases,1,id,uuid,NO
name_aliases,2,alias_name,text,NO
name_aliases,3,canonical_entity_id,uuid,YES
name_aliases,4,canonical_abn,text,YES
name_aliases,5,match_method,text,NO
name_aliases,6,confidence,text,YES
name_aliases,7,created_at,timestamp with time zone,YES
ndis_active_providers,1,id,uuid,NO
ndis_active_providers,2,report_date,date,NO
ndis_active_providers,3,state_code,text,NO
ndis_active_providers,4,service_district_name,text,NO
ndis_active_providers,5,disability_group_name,text,NO
ndis_active_providers,6,age_band,text,NO
ndis_active_providers,7,support_class,text,NO
ndis_active_providers,8,provider_count,integer,NO
ndis_active_providers,9,source_page_url,text,YES
ndis_active_providers,10,source_file_url,text,YES
ndis_active_providers,11,source_file_title,text,YES
ndis_active_providers,12,created_at,timestamp with time zone,NO
ndis_active_providers,13,updated_at,timestamp with time zone,NO
ndis_compliance_actions,1,id,uuid,NO
ndis_compliance_actions,2,action_type,text,NO
ndis_compliance_actions,3,date_effective,timestamp with time zone,YES
ndis_compliance_actions,4,date_no_longer_in_force,timestamp with time zone,YES
ndis_compliance_actions,5,provider_name,text,NO
ndis_compliance_actions,6,abn,text,YES
ndis_compliance_actions,7,city,text,YES
ndis_compliance_actions,8,state,text,YES
ndis_compliance_actions,9,postcode,text,YES
ndis_compliance_actions,10,provider_number,text,YES
ndis_compliance_actions,11,registration_groups,text,YES
ndis_compliance_actions,12,relevant_information,text,YES
ndis_compliance_actions,13,other_relevant_info,text,YES
ndis_compliance_actions,14,gs_entity_id,uuid,YES
ndis_compliance_actions,15,source_url,text,YES
ndis_compliance_actions,16,created_at,timestamp with time zone,YES
ndis_first_nations,1,id,bigint,NO
ndis_first_nations,2,state,text,YES
ndis_first_nations,3,remoteness,text,YES
ndis_first_nations,4,participant_count,integer,YES
ndis_first_nations,5,avg_annualised_support,numeric,YES
ndis_first_nations,6,reporting_period,text,YES
ndis_first_nations,7,quarter_date,date,YES
ndis_first_nations,8,created_at,timestamp with time zone,YES
ndis_market_concentration,1,id,uuid,NO
ndis_market_concentration,2,report_date,date,NO
ndis_market_concentration,3,state_code,text,NO
ndis_market_concentration,4,service_district_name,text,NO
ndis_market_concentration,5,support_class,text,NO
ndis_market_concentration,6,payment_share_top10_pct,numeric,YES
ndis_market_concentration,7,payment_band,text,YES
ndis_market_concentration,8,source_page_url,text,YES
ndis_market_concentration,9,source_file_url,text,YES
ndis_market_concentration,10,source_file_title,text,YES
ndis_market_concentration,11,created_at,timestamp with time zone,NO
ndis_market_concentration,12,updated_at,timestamp with time zone,NO
ndis_participants,1,id,uuid,NO
ndis_participants,2,report_date,date,NO
ndis_participants,3,state,text,NO
ndis_participants,4,service_district,text,NO
ndis_participants,5,disability_group,text,NO
ndis_participants,6,age_band,text,NO
ndis_participants,7,support_class,text,NO
ndis_participants,8,avg_annual_budget,numeric,YES
ndis_participants,9,active_participants,integer,YES
ndis_participants,10,source,text,NO
ndis_participants,11,created_at,timestamp with time zone,YES
ndis_participants_lga,1,id,bigint,NO
ndis_participants_lga,2,lga_code,text,YES
ndis_participants_lga,3,lga_name,text,YES
ndis_participants_lga,4,state,text,YES
ndis_participants_lga,5,service_district,text,YES
ndis_participants_lga,6,participant_count,integer,YES
ndis_participants_lga,7,rollout_extent,text,YES
ndis_participants_lga,8,reporting_period,text,YES
ndis_participants_lga,9,quarter_date,date,YES
ndis_participants_lga,10,created_at,timestamp with time zone,YES
ndis_plan_budgets,1,id,bigint,NO
ndis_plan_budgets,2,service_district,text,YES
ndis_plan_budgets,3,state,text,YES
ndis_plan_budgets,4,age_group,text,YES
ndis_plan_budgets,5,disability_type,text,YES
ndis_plan_budgets,6,support_class,text,YES
ndis_plan_budgets,7,participant_count,integer,YES
ndis_plan_budgets,8,avg_annualised_budget,numeric,YES
ndis_plan_budgets,9,reporting_period,text,YES
ndis_plan_budgets,10,quarter_date,date,YES
ndis_plan_budgets,11,created_at,timestamp with time zone,YES
ndis_providers,1,id,bigint,NO
ndis_providers,2,state,text,YES
ndis_providers,3,support_class,text,YES
ndis_providers,4,support_category,text,YES
ndis_providers,5,disability_type,text,YES
ndis_providers,6,age_group,text,YES
ndis_providers,7,provider_count,integer,YES
ndis_providers,8,reporting_period,text,YES
ndis_providers,9,quarter_date,date,YES
ndis_providers,10,created_at,timestamp with time zone,YES
ndis_registered_providers,1,id,uuid,NO
ndis_registered_providers,2,report_date,date,NO
ndis_registered_providers,3,provider_detail_id,bigint,NO
ndis_registered_providers,4,provider_name,text,NO
ndis_registered_providers,5,legal_name,text,YES
ndis_registered_providers,6,abn,text,YES
ndis_registered_providers,7,head_office_address,text,YES
ndis_registered_providers,8,suburb,text,YES
ndis_registered_providers,9,state_code,text,YES
ndis_registered_providers,10,postcode,text,YES
ndis_registered_providers,11,website,text,YES
ndis_registered_providers,12,registration_status,text,NO
ndis_registered_providers,13,source_page_url,text,NO
ndis_registered_providers,14,source_detail_url,text,NO
ndis_registered_providers,15,source_search_url,text,NO
ndis_registered_providers,16,source_page_number,integer,NO
ndis_registered_providers,17,source_summary_total,integer,YES
ndis_registered_providers,18,detail_enriched_at,timestamp with time zone,YES
ndis_registered_providers,19,created_at,timestamp with time zone,NO
ndis_registered_providers,20,updated_at,timestamp with time zone,NO
ndis_registered_providers,21,gs_entity_id,uuid,YES
ndis_sda,1,id,bigint,NO
ndis_sda,2,service_district,text,YES
ndis_sda,3,state,text,YES
ndis_sda,4,sda_participants,integer,YES
ndis_sda,5,sil_participants,integer,YES
ndis_sda,6,enrolled_dwellings,integer,YES
ndis_sda,7,reporting_period,text,YES
ndis_sda,8,quarter_date,date,YES
ndis_sda,9,created_at,timestamp with time zone,YES
ndis_utilisation,1,id,bigint,NO
ndis_utilisation,2,service_district,text,YES
ndis_utilisation,3,state,text,YES
ndis_utilisation,4,age_group,text,YES
ndis_utilisation,5,disability_type,text,YES
ndis_utilisation,6,support_class,text,YES
ndis_utilisation,7,utilisation_rate,numeric,YES
ndis_utilisation,8,participant_count,integer,YES
ndis_utilisation,9,reporting_period,text,YES
ndis_utilisation,10,quarter_date,date,YES
ndis_utilisation,11,created_at,timestamp with time zone,YES
network_memberships,1,id,uuid,NO
network_memberships,2,organization_id,uuid,NO
network_memberships,3,basecamp_id,uuid,YES
network_memberships,4,role,text,NO
network_memberships,5,status,text,NO
network_memberships,6,contact_name,text,NO
network_memberships,7,contact_email,text,NO
network_memberships,8,contact_phone,text,YES
network_memberships,9,description,text,YES
network_memberships,10,focus_areas,ARRAY,YES
network_memberships,11,young_people_served,integer,YES
network_memberships,12,joined_at,timestamp with time zone,YES
network_memberships,13,approved_at,timestamp with time zone,YES
network_memberships,14,created_at,timestamp with time zone,YES
network_memberships,15,updated_at,timestamp with time zone,YES
newsletter_candidates,1,id,uuid,NO
newsletter_candidates,2,source_type,text,NO
newsletter_candidates,3,source_id,text,NO
newsletter_candidates,4,source_repo,text,YES
newsletter_candidates,5,title,text,NO
newsletter_candidates,6,summary,text,YES
newsletter_candidates,7,url,text,YES
newsletter_candidates,8,event_date,date,NO
newsletter_candidates,9,project_codes,ARRAY,YES
newsletter_candidates,10,auto_audiences,ARRAY,NO
newsletter_candidates,11,audiences,ARRAY,YES
newsletter_candidates,12,consent_visibility,text,YES
newsletter_candidates,13,storyteller_ids,ARRAY,YES
newsletter_candidates,14,status,text,NO
newsletter_candidates,15,status_changed_at,timestamp with time zone,YES
newsletter_candidates,16,status_changed_by,text,YES
newsletter_candidates,17,notion_page_id,text,YES
newsletter_candidates,18,payload,jsonb,YES
newsletter_candidates,19,created_at,timestamp with time zone,NO
newsletter_candidates,20,updated_at,timestamp with time zone,NO
newsletter_drafts,1,id,uuid,NO
newsletter_drafts,2,edition_slug,text,NO
newsletter_drafts,3,audience,text,NO
newsletter_drafts,4,recipient_slug,text,YES
newsletter_drafts,5,edition_period,text,YES
newsletter_drafts,6,subject_candidates,ARRAY,YES
newsletter_drafts,7,selected_subject,text,YES
newsletter_drafts,8,body_md,text,YES
newsletter_drafts,9,body_html,text,YES
newsletter_drafts,10,candidate_ids,ARRAY,YES
newsletter_drafts,11,consent_warnings,jsonb,YES
newsletter_drafts,12,voice_grade_score,integer,YES
newsletter_drafts,13,voice_grade_details,jsonb,YES
newsletter_drafts,14,status,text,NO
newsletter_drafts,15,status_changed_at,timestamp with time zone,YES
newsletter_drafts,16,double_confirmed,boolean,NO
newsletter_drafts,17,sent_at,timestamp with time zone,YES
newsletter_drafts,18,ghl_campaign_id,text,YES
newsletter_drafts,19,send_error,text,YES
newsletter_drafts,20,notion_page_id,text,YES
newsletter_drafts,21,created_at,timestamp with time zone,NO
newsletter_drafts,22,updated_at,timestamp with time zone,NO
newsletter_subscriptions,1,id,uuid,NO
newsletter_subscriptions,2,email,text,NO
newsletter_subscriptions,3,full_name,text,YES
newsletter_subscriptions,4,organization,text,YES
newsletter_subscriptions,5,subscription_type,text,YES
newsletter_subscriptions,6,source,text,YES
newsletter_subscriptions,7,ghl_contact_id,text,YES
newsletter_subscriptions,8,is_active,boolean,YES
newsletter_subscriptions,9,metadata,jsonb,YES
newsletter_subscriptions,10,last_campaign_sent_at,timestamp with time zone,YES
newsletter_subscriptions,11,subscribed_at,timestamp with time zone,YES
newsletter_subscriptions,12,unsubscribed_at,timestamp with time zone,YES
newsletter_subscriptions,13,created_at,timestamp with time zone,NO
notion_actions,1,id,uuid,NO
notion_actions,2,notion_id,text,NO
notion_actions,3,title,text,YES
notion_actions,4,status,text,YES
notion_actions,5,action_type,text,YES
notion_actions,6,due_date,date,YES
notion_actions,7,assigned_to,text,YES
notion_actions,8,location,text,YES
notion_actions,9,themes,ARRAY,YES
notion_actions,10,project_notion_ids,ARRAY,YES
notion_actions,11,ai_summary,text,YES
notion_actions,12,data,jsonb,NO
notion_actions,13,created_at,timestamp with time zone,YES
notion_actions,14,updated_at,timestamp with time zone,YES
notion_actions,15,last_synced,timestamp with time zone,YES
notion_calendar,1,id,uuid,NO
notion_calendar,2,notion_id,text,NO
notion_calendar,3,title,text,YES
notion_calendar,4,event_date,date,YES
notion_calendar,5,event_end_date,date,YES
notion_calendar,6,status,text,YES
notion_calendar,7,event_type,text,YES
notion_calendar,8,owner,text,YES
notion_calendar,9,notes,text,YES
notion_calendar,10,project_notion_ids,ARRAY,YES
notion_calendar,11,data,jsonb,NO
notion_calendar,12,created_at,timestamp with time zone,YES
notion_calendar,13,updated_at,timestamp with time zone,YES
notion_calendar,14,last_synced,timestamp with time zone,YES
notion_decisions,1,id,uuid,NO
notion_decisions,2,notion_id,text,NO
notion_decisions,3,title,text,YES
notion_decisions,4,status,text,YES
notion_decisions,5,priority,text,YES
notion_decisions,6,decision_date,date,YES
notion_decisions,7,rationale,text,YES
notion_decisions,8,project_notion_id,text,YES
notion_decisions,9,data,jsonb,NO
notion_decisions,10,created_at,timestamp with time zone,YES
notion_decisions,11,updated_at,timestamp with time zone,YES
notion_decisions,12,last_synced,timestamp with time zone,YES
notion_grants,1,id,uuid,NO
notion_grants,2,notion_id,text,NO
notion_grants,3,title,text,YES
notion_grants,4,funder,text,YES
notion_grants,5,amount,numeric,YES
notion_grants,6,stage,text,YES
notion_grants,7,grant_type,text,YES
notion_grants,8,deadline,date,YES
notion_grants,9,readiness_score,numeric,YES
notion_grants,10,project_code,text,YES
notion_grants,11,application_url,text,YES
notion_grants,12,key_requirements,text,YES
notion_grants,13,missing_documents,text,YES
notion_grants,14,notes,text,YES
notion_grants,15,last_updated,date,YES
notion_grants,16,data,jsonb,NO
notion_grants,17,created_at,timestamp with time zone,YES
notion_grants,18,updated_at,timestamp with time zone,YES
notion_grants,19,last_synced,timestamp with time zone,YES
notion_meetings,1,id,uuid,NO
notion_meetings,2,notion_id,text,NO
